0::0.0::0.0::Commodities,BOc1 BOc1 LCc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 BOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 BOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 BOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 BOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 TTAc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 BOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 TTAc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 BOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 BOc1 BOc1 TTAc1 BOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 YOc1 TTAc1 YOc1 YOc1 TTAc1 YOc1 YOc1 YOc1 TTAc1 TTAc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 BOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 BOc1 BOc1 YOc1 YOc1 YOc1 BOc1 YOc1 YOc1 YOc1 YOc1 BOc1 YOc1 YOc1 YOc1 BOc1 YOc1 YOc1 BOc1 YOc1 YOc1 YOc1 YOc1 BOc1 BOc1 YOc1 YOc1 YOc1 BOc1 BOc1 BOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 YOc1 BOc1 BOc1 YOc1 YOc1 YOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 BOc1 YOc1 YOc1 YOc1 BOc1 BOc1
